chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
17	24969233	CORO6	-0.715	-0.104	-0.297	0.537	-1.062	-0.574	4.96	-0.589	-0.744	0.08	0.673	-1.392	-0.488	-1.158	-0.896	-0.43	0.171	0.118	0.015	0.283	0.294	0.059	-1.063	0.527	-0.207	0.787	-0.99	0.525	1.315	-0.126	-0.456	-1.664	-0.854	-1.154	4.187	1.055	1.094	1.46	-0.259	4.182	-0.493	0.323	-0.135	-0.535	0.503	-0.415	0.528	0.909	1.297	0.506	-0.634	-0.933	-0.784	0.566	-0.579	-0.323	0.386	2.042	0.202	0.094
17	25566287	SLC6A4	-0.82	-0.485	-0.794	-1.454	-1.413	1.845	5.721	4.705	-0.401	0.208	4.566	7.024	-1.121	-1.535	4.42	-1.789	1.643	-1.381	-1.072	-1.035	-1.542	3.777	3.379	-0.523	2.729	-0.897	-1.196	0.702	3.08	-0.148	-1.591	0.246	-0.105	-0.639	-2.111	-1.529	-2.159	-0.285	-1.058	5.46	-1.389	-0.504	-0.747	-2.307	1.467	-1.474	-1.331	2.494	-0.906	-0.981	-1.173	-0.505	-0.736	-0.98	-1.66	-0.447	3.054	3.398	5.313	-1.438
17	27646550	RHBDL3	3.067	-1.879	0.19	0.178	-1.025	3.893	4.11	-1.873	0.227	3.427	-1.717	1.107	4.081	-0.763	1.845	1.418	0.716	0.877	0.461	-2.376	-1.701	-1.096	-0.677	-0.266	2.256	0.146	0.651	0.331	-0.06	-1.251	-0.544	2.213	0.579	-1.794	-1.521	0.137	1.707	2.371	-1.772	-0.778	1.594	1.931	-0.316	-0.816	-1.2	-0.919	-1.331	2.406	0.328	-1.248	-0.923	3.446	2.114	4.471	-0.761	3.783	-1.415	1.891	-1.08	-0.404
17	28285910	TMEM98	1.184	2.049	-0.211	-3.63	-1.558	-2.087	0.694	-4.946	0.83	-3.291	0.737	-0.945	-0.197	-1.477	1.562	-0.483	-0.837	-1.297	-0.646	-3.716	-1.491	-2.159	1.392	1.036	2.731	1.225	0.855	-0.076	-0.39	-0.724	1.136	0.091	1.346	0.075	0.425	-2.924	1.38	0.211	-2.67	-0.419	0.092	-2.268	-2.502	-3.483	-1.04	-2.152	0.085	0.879	-0.182	-3.161	0.263	-3.362	0.12	-0.72	0.107	-0.159	0.327	0.494	-0.8	0.575
17	29607370	CCL2	-2.037	-0.621	-1.771	1.815	-1.208	0.621	0.023	-0.628	-1.504	-1.392	0.024	-1.784	0.192	0.006	-1.885	-1.324	-1.375	-1.873	0.95	-1.48	0.901	1.739	-1.505	-0.433	0.416	-2.764	-1.329	-0.706	-1.381	-1.083	-0.559	-1.498	-0.217	1.111	-2.573	0.621	-0.912	-1.429	-1.651	-0.865	1.55	-1.484	-1.454	0.759	-1.526	-0.662	-1.424	-0.863	-0.28	-0.953	1.818	0.122	-1.558	-2.112	1.545	-0.904	-0.919	-0.573	-0.701	2.125
17	29622360	CCL7	-0.612	0.886	-0.452	0.716	1.008	0.176	-1.052	-0.295	-0.268	-0.74	0.123	-0.111	1.605	-0.265	-0.448	0.00075	-0.058	-1.195	1.556	-1.715	3.043	-1.569	-1.935	-0.27	3.136	-1.244	-1.015	2.028	-1.336	-0.608	1.212	-1.238	0.739	3.657	0.1	0.653	-0.591	-1.346	0.52	-1.067	2.123	-1.232	-1.157	3.043	-1.082	0.628	0.602	-1.225	2.306	-0.914	2.664	1.5	-1.341	-1.06	3.697	2.273	2.143	-1.43	-1.347	2.514
17	29638056	CCL11	-0.724	-0.282	-0.098	-0.886	-0.26	1.768	-0.939	-2.729	-2.448	-1.75	1.83	-1.15	-1.442	1.462	-1.422	-0.81	-2.074	-2.078	0.499	-0.402	-1.322	-1.149	-1.259	-2.06	-1.37	-2.406	-0.328	0.742	-0.916	-0.825	-3.475	-2.299	1.062	1.591	-0.614	-0.764	0.544	-1.951	-2.57	0.414	0.121	-1.539	-1.612	0.297	2.49	-0.84	-2.043	-0.746	-0.753	-2.019	1.308	0.746	-1.436	-1.298	0.605	-0.997	1.36	-1.127	-0.762	-1.147
17	29671356	CCL8	-1.809	0.058	-1.531	1.144	-0.785	1.193	-0.204	0.965	-0.957	-0.883	1.218	0.194	1.265	0.199	-1.391	-0.427	-0.413	-2.457	0.172	0.158	1.535	0.19	-1.255	-1.839	-0.237	-2.401	-0.772	0.808	-0.051	-1.264	-1.191	-2.409	-0.055	0.712	-0.461	1.327	-1.378	-1.711	-1.871	-1.335	0.995	-1.375	-2.235	0.387	-0.996	0.16	0.929	-0.585	0.242	-0.215	0.333	0.035	0.135	-1.671	0.65	0.283	0.266	-2.293	-1.198	0.422
17	29708662	CCL13	-0.958	0.701	-2.608	1.323	-1.833	1.505	-0.45	-1.384	-2.09	-0.936	2.064	-1.95	1.385	0.544	-1.589	0.345	-1.712	-2.192	1.502	-1.145	1.186	1.746	-0.542	0.736	-0.073	-3.618	-1.688	1.792	-1.353	-2.583	1.721	-1.449	0.398	1.444	-2.212	0.815	-2.387	-3.283	-3.645	-1.677	0.363	-3.678	-2.818	1.377	2.413	0.088	-2.619	-3.264	1.5	0.329	0.475	0.791	-1.561	-3.128	1.525	0.491	1.398	-2.712	-2.29	0.877
17	30793098	SLFN13	-1.487	4.069	0.49	-0.805	0.044	-0.025	-1.736	-2.14	1.535	-1.713	-1.667	-0.029	2.844	1.573	4.713	1.038	0.551	-1.108	2.647	-1.137	3.141	1.577	-0.923	0.57	2.763	-0.724	-1.29	0.795	-1.118	-0.997	1.045	1.602	-0.577	2.594	-0.245	1.711	-1.147	-1.047	0.035	-0.881	-0.642	-0.751	-0.71	-0.126	-1.196	3.162	1.927	-1.038	1.552	-0.472	-1.06	1.722	-1.525	0.415	-2.278	1.378	-3.394	-2.136	-1.254	-1.577
17	31179465	TAF15	1.785	2.575	-1.92	-1.499	0.109	0.055	2.05	0.543	-0.807	0.435	2.438	0.105	0.815	1.596	1.216	-2.047	-0.11	1.16	0.101	1.052	1.403	1.972	-0.356	1.334	1.492	1.543	-0.437	-1.364	-2.589	0.79	0.616	1.794	1.204	0.259	1.292	0.756	-0.25	0.947	2.533	1.657	-0.415	1.363	0.444	0.868	0.178	1.202	2.141	1.083	-0.199	1.051	-0.132	-0.011	-1.516	0.03	0.592	-0.047	-0.556	-0.949	-0.003	-1.261
17	32372456	LHX1	-0.266	0.222	-0.936	-0.642	0.333	0.835	0.032	-0.458	-1.738	-0.162	2.354	-1.699	2.494	0.163	0.42	-1.65	0.515	0.081	0.408	0.517	0.583	1.069	-2.08	0.899	-0.306	1.144	-0.698	-2.224	-2.144	1.986	0.346	-0.478	-0.22	-0.97	0.155	0.902	0.69	-0.308	-0.411	-0.039	0.054	0.407	-0.146	1.132	1.403	0.404	-1.446	-2.294	2.573	-0.709	-1.328	-1.239	-0.034	0.286	-2.106	0.062	0.486	-1.749	-0.758	1.724
17	34627940	STAC2	-0.053	3.261	1.928	3.586	-1.332	-1.038	-1.595	-1.264	-0.912	-1.002	-0.649	-1.664	-1.364	3.015	3.263	2.869	-0.5	-0.823	2.825	-0.914	2.385	-1.29	-0.589	5.257	3.055	-0.901	-0.903	4.245	-1.133	3.886	3.167	-0.516	-1.175	3.241	-0.716	1.816	-0.722	-1.321	-0.608	-1.086	2.371	-0.268	-1.097	-0.875	4.131	2.634	-2.184	-1.642	0.327	-0.853	0.351	-1.07	-1.367	-1.113	-0.882	1.084	3.304	-1.392	0.439	3.475
17	35041553	PPP1R1B	-0.938	0.657	1.12	0.96	-0.856	-0.729	-2.398	-3.885	1.283	-3.499	1.285	-3.609	1.061	-1.694	1.057	0.452	0.747	-2.822	-0.554	-3.445	0.659	-2.231	-4.148	2.566	0.731	-1.179	0.728	1.27	-3.564	1.208	1.246	0.84	-3.681	0.438	0.665	-0.619	-2.905	-3.192	-2.614	-1.217	0.088	-3.368	-1.168	-3.43	-3.393	1.288	-2.389	-1.192	-0.321	-3.381	0.434	-3.539	-1.656	0.28	0.469	1.058	0.779	0.847	0.277	1.08
17	35075728	TCAP	1.336	0.093	1.141	0.881	3.794	0.585	0.869	1.355	-0.16	-0.446	2.631	-0.637	1.639	0.918	0.227	-0.199	3.984	-0.276	0.383	-0.004	-0.823	0.665	0.434	2.864	0.107	-0.492	0.078	2.227	-0.714	-0.104	-0.808	-0.109	-0.874	0.149	-1.175	0.02	-0.934	-0.523	0.464	6.866	-0.317	-0.047	0.698	0.165	-0.1	2.202	2.215	-0.088	1.852	2.017	2.928	0.409	-1.032	0.883	-0.239	3.555	-0.338	0.424	0.65	2.744
17	35079242	PNMT	-0.669	-0.881	2.991	-0.509	2.833	2.849	1.268	1.657	-1.217	-1.135	3.43	0.132	1.947	2.827	-0.206	-0.85	4.63	-1.545	3.288	0.164	-1.624	-0.854	-0.625	0.546	-0.501	-0.368	-0.329	2.686	-0.971	1.51	-0.169	-1.389	-1.96	-0.673	-1.13	-1.034	-0.015	-0.74	-1.657	1.32	2.104	-0.67	2.11	-1.34	-1.006	0.762	2.828	0.483	1.958	-1.143	2.235	-0.394	-1.178	0.753	-1.039	0.929	1.576	1.846	3.417	3.664
17	35124110	ERBB2	-3.761	0.394	2.913	-0.636	2.833	0.054	0.124	0.574	0.494	0.328	1.447	0.693	2.952	-0.162	-0.575	-0.931	3.284	1.177	0.318	-0.634	-0.686	-1.703	0.038	2.37	-0.026	0.881	-0.563	3.913	-0.169	0.43	-0.985	0.202	-1.07	-0.848	-0.292	-0.271	0.024	0.239	0.792	-1.04	1.183	-0.276	-0.777	-1.59	-0.016	1.833	1.294	-0.178	0.217	0.561	2.415	-0.897	-0.329	-2.749	-0.647	3.049	-0.233	0.397	-0.12	2.839
17	35596600	RAPGEFL1	0.103	-0.047	1.947	0.719	0.506	-1.139	-1.09	0.462	0.092	0.83	0.89	-1.607	0.063	-1.784	2.602	1.183	1.402	-0.268	-0.427	-0.092	0.705	-0.034	-0.357	0.751	-0.469	0.613	3.002	2.373	0.446	-0.231	-0.437	-0.283	0.173	0.094	0.973	0.808	0.246	-0.652	0.616	-0.056	-0.388	-0.075	0.717	2.977	2.228	2.546	0.744	-0.938	1.603	0.378	1.844	1.581	-0.844	0.438	-0.897	2.422	0.511	0.342	1.188	-1.119
17	35705305	CDC6	2.237	1.71	2.973	1.824	2.843	1	-1.025	0.157	-0.152	0.629	1.42	-1.374	2.771	-0.08	1.095	1.951	2.008	-0.672	1.434	-0.369	0.947	-1.122	0.301	1.047	1.869	-1.236	1.117	3.89	-0.27	-0.461	0.924	-2.207	1.163	0.512	-0.163	0.574	0.13	-0.465	0.599	0.075	1.063	-1.489	0.929	0.413	0.167	3.876	1.008	-0.601	0.95	-1.95	0.746	0.016	-1.045	1.116	1.009	0.314	-0.522	-0.102	0.04	0.06
17	35813013	TOP2A	2.615	1.378	2.234	2.099	0.037	0.756	-0.1	-0.271	-1.523	0.502	1.191	-1.858	-0.611	-0.7	1.981	1.218	-0.506	-0.821	1.054	0.004	0.739	-0.45	-0.22	1.7	1.351	-1.152	-0.205	-0.001	-0.645	-1.175	0.352	-0.904	1.374	0.721	-0.37	-0.156	-0.068	-0.527	1.711	0.146	0.418	-1.583	1.507	0.727	0.196	2.612	0.661	-0.845	0.579	-1.674	-1.26	0.612	-1.653	0.733	-0.073	-0.035	-0.463	0.094	0.484	-0.683
17	35898492	TNS4	-0.511	-0.129	3.16	0.773	-0.406	-2.164	-1.917	-0.414	-0.431	0.785	-1.403	-3.981	0.021	-2.849	1.157	-1.429	1.772	1.103	-0.03	-2.732	-0.511	-1.557	-0.862	4.213	1.756	-0.703	-2.114	2.013	-4.138	-1.465	0.786	-3.631	0.79	-3.166	1.013	0.021	1.442	-2.447	-1.803	-1.506	0.68	0.002	-3.406	2.079	0.586	-0.17	0.136	-0.681	-1.912	-1.886	1.305	-2.986	-1.125	-3.185	2.514	2.69	-3.195	-0.895	-1.596	0.129
17	35969404	CCR7	-3.646	-0.708	-0.044	0.242	-1.105	2.781	0.252	-1.081	-2.086	-1.897	1.284	-2.532	-1.396	1.286	-1.88	-0.826	-2.123	1	0.632	-2.365	-0.701	3.005	1.144	-0.453	-0.44	-2.334	-0.564	0.626	-2.629	-2.231	-3.616	1.073	0.814	0.815	-4.312	1.359	-1.79	-1.47	-2.536	-1.246	0.557	-3.33	-3.094	1.062	1.329	1.459	-0.328	-3.246	-0.473	-0.421	-0.817	0.328	-3.07	-3.564	0.507	-0.918	-0.605	-2.366	-3.008	1.253
17	36110648	KRT24	2.792	-0.305	1.542	-0.764	4.29	1.315	-0.13	1.443	3.477	0.094	0.46	-0.029	6.546	-0.246	-0.123	-0.435	7.795	2.478	-0.025	1.181	0.733	-0.115	-0.011	-0.543	-0.264	1.722	0.141	2.127	-0.063	0.961	-0.354	-0.614	0.981	-0.232	-0.608	0.252	-0.475	-1.062	1.038	-0.059	1.024	-0.217	0.504	0.056	0.792	-0.314	5.464	-0.889	0.602	0.144	2.303	0.853	0.637	-0.761	-1.659	0.429	-0.061	-0.036	2.788	-0.443
17	36339920	KRT23	-1.86	-3.24	-1.578	0.269	-4.43	-5.431	-4.624	-0.61	1.488	-0.413	-4.93	-3.166	-3.351	-4.949	-2.627	1.831	-3.039	-3.143	1.154	-4.704	4.474	-4.374	-3.337	4.164	3.197	2.418	0.529	1.341	-3.641	0.77	3.868	2.281	-4.206	0.345	0.036	-2.471	3.332	0.311	-2.646	0.584	-2.45	0.983	-2.884	2.908	3.209	0.951	1.686	2.041	-2.064	-5.171	-0.801	-5.206	0.332	-5.544	-0.184	1.094	2.658	-3.335	-2.137	0.958
17	36832341	KRT37	-2.106	-1.865	-1.867	-0.98	-1.591	-0.002	1.901	4.098	3.039	-0.759	2.788	-0.948	2.396	-1.757	-2.048	-1.068	-0.328	0.846	-1.005	-1.423	-2.295	-1.12	3.345	-0.641	-1.026	3.926	-1.513	-0.943	0.642	0.46	-1.433	2.392	2.134	-2.371	2.442	-0.566	2.836	3.24	3.266	1.774	-1.25	0.947	-0.383	-1.429	-0.966	-2.594	4.816	2.743	-1.257	-1.133	-1.489	0.502	1.722	-2.26	-1.19	-2.435	-2.603	-0.796	1.011	-2.999
17	36873227	KRT32	-1.06	-0.63	-1.312	-0.595	-0.861	1.474	-0.606	0.461	0.191	-1.468	0.791	-0.542	2.571	-0.404	1.03	1.972	2.434	1.466	2.022	-1.325	-0.349	-0.704	0.834	0.805	2.979	4.05	0.175	0.742	0.455	1.95	-0.206	0.111	-0.652	-1.884	2.187	-0.947	0.736	-0.499	2.192	2.654	-0.996	0.106	-0.521	-0.772	-0.863	-0.857	2.707	3.225	0.757	-2.051	0.001	-0.426	-0.332	-0.628	-0.98	-0.181	-1.758	1.371	-0.847	-0.983
17	36913074	KRT13	-0.645	1.794	-2.058	-0.689	-1.43	-2.574	-1.642	1.786	-1.962	-2.175	-0.803	-2.732	-1.121	-1.621	3.567	2.182	-1.763	-2.096	-1.097	-2.32	2.493	-2.437	-1.683	4.211	3.892	2.103	-2.404	0.342	-0.216	-0.305	3.27	-2.436	-2.295	0.865	1.414	-1.571	0.976	1.131	2.041	-0.822	1.577	-1.536	3.394	3.261	-2.197	1.359	2.134	3.434	0.944	-2.003	1.044	-2.004	-2.377	-2.211	-0.746	0.952	2.417	-0.43	-0.456	-1.726
17	36926159	KRT15	-1.059	1.59	-3.688	-1.237	-0.91	-2.805	-2.323	1.911	-2.854	-2.978	-1.248	-4.213	-1.331	-1.182	3.003	1.003	-2.249	-2.649	-1.009	-2.534	2.147	-3.195	-1.192	4.085	3.308	2.188	-3.907	0.137	0.529	-0.261	2.839	-3.625	-3.282	0.912	0.45	-1.044	0.894	1.329	2.267	-0.151	1.378	-1.603	2.899	2.773	-2.737	1.726	1.947	2.529	0.958	-4.011	0.836	-3.01	-3.35	-3.558	-0.598	0.795	2.111	-0.933	-0.661	-2.235
17	36994364	KRT14	-2.001	-0.963	-1.65	0.341	-1.623	-1.688	-1.703	-1.849	-1.007	-1.979	-1.473	-2.524	-0.057	-1.914	0.097	3.489	0.068	-0.596	-1.609	-1.59	-0.477	-0.926	0.182	0.702	1.194	-0.958	-1.967	-0.405	-1.8	-1.272	2.449	-2.324	-2.254	-0.75	-0.766	-0.259	0.233	-1.381	-0.928	-2.058	-0.722	0.974	-0.617	2.376	1.708	-1.211	-1.676	-0.479	0.506	-1.874	-1.433	-1.348	-1.543	-2.273	0.725	3.193	1.653	-1.39	0.016	0.044
17	37021080	KRT16	0.291	-1.827	-0.562	3.752	0.97	-0.89	-1.613	-2.21	-1.686	-1.931	-1.311	-2.287	-0.36	0.051	0.722	4.596	-0.645	-1.041	0.311	-1.532	4.596	-1.645	-0.702	2.374	4.397	0.606	-1.345	1.464	-1.524	0.000917	4.292	-2.442	-2.301	3.692	4.094	4.081	-0.653	-1.109	-1.615	-2.089	0.691	0.08	-0.279	5.428	5.979	-0.18	-0.36	-0.955	4.909	-1.495	1.28	-1.268	-0.465	-1.869	2.406	5.458	2.857	-1.281	-0.981	1.501
17	37031812	KRT17	-1.695	-2.11	-1.751	1.351	-1.584	-2.236	-2.07	-2.273	-1.461	-2.118	-1.79	-2.505	0.109	-2.173	-1.077	3.423	0.364	-0.512	-1.127	-1.848	1.784	-1.34	-0.776	-0.475	3.147	-1.651	-2.619	-0.052	-2.134	-1.663	0.858	-2.673	-2.623	1.915	-0.134	0.785	0.136	-2.13	-1.581	-2.418	-0.995	1.253	-2.57	3.432	4.066	-1.772	-1.943	-1.704	1.65	-2.017	-1.012	-1.497	-1.868	-2.59	2.763	3.933	2.039	-2.059	0.136	0.846
17	38194392	WNK4	-1.873	-2.216	-1.902	-1.017	-1.57	-1.205	-1.035	3.419	-0.342	-2.007	2.707	1.071	-0.325	-1.698	-2.021	-2.404	-1.854	1.684	-2.039	-0.362	-2.27	1.484	1.764	-0.63	0.282	-0.246	0.844	-2.332	-1.251	-1.958	-0.329	-1.4	-0.714	-2.517	-2.498	-2.012	-1.142	0.71	1.414	2.327	0.539	-1.703	-1.265	-1.405	-1.787	-2.056	2.898	-1.048	-2.306	3.48	-2.261	-1.231	-1.762	1.036	-1.448	-1.628	0.043	-0.647	2.273	-1.572
17	38210755	CNTD1	-0.876	-0.403	-0.97	-2.845	-0.182	-0.326	0.367	2.325	1.876	1.083	2.154	2.081	0.407	0.677	-1.581	-0.207	-0.623	2.23	-1.7	-0.572	-1.808	-1.128	2.807	-3.154	-0.958	0.439	1.451	0.515	-1.012	-0.258	0.487	0.888	1.127	-1.824	-2.222	-3.491	-1.422	1.357	1.009	0.107	1.611	0.092	-0.804	-2.608	-3.61	-2.813	2.159	0.028	-1.829	0.014	-1.775	-1.005	-0.094	-0.798	-0.875	-2.458	-0.599	1.26	0.87	-1.407
17	39083870	MEOX1	-3.172	-1.026	-0.69	-0.713	-2.357	0.806	-0.176	-2.792	-1.613	-1.52	0.244	-1.905	-2.216	0.312	-0.918	0.704	-2.38	-1.995	-2.228	-1.738	-1.897	2.763	0.764	-2.701	-0.089	-2.818	-0.589	-1.428	-1.301	-1.97	-2.407	0.835	0.844	-0.994	-2.666	-1.836	-2.686	-2.728	-1.556	0.458	-0.129	-1.936	-1.863	-0.661	0.518	-1.008	-2.386	-1.579	-1.551	-0.983	-1.449	-0.902	-2.236	-2.981	-0.48	-1.879	-1.928	0.096	0.552	-0.485
17	39189153	SOST	0.908	-0.62	-0.268	-1.467	-0.111	-0.115	0.364	-1.133	-0.217	-0.103	-0.308	-1.05	1.522	1.256	7.097	2.753	0.05	-0.086	1.128	-0.103	0.374	0.271	-0.072	1.599	0.667	-0.558	0.354	-0.425	-1.506	0.168	0.807	-0.523	-0.086	0.372	2.648	-0.804	-0.485	0.626	0.878	-0.141	-0.419	0.898	1.07	-0.653	-0.793	1.072	-0.273	-0.674	0.961	-0.865	0.219	-0.152	-0.055	0.015	-0.46	1.236	0.151	-0.806	0.383	0.183
17	39445976	TMEM101	-1.365	0.26	-0.981	-0.222	-0.324	-1.365	2.512	4.085	1.083	0.743	-1.071	0.985	-0.172	-2.038	0.117	-0.874	-0.372	1.773	-0.232	1.473	-0.173	-0.295	1.96	-0.542	-0.779	0.982	0.872	-1.248	1.032	-2.676	-0.54	0.495	-2.245	-0.865	-0.079	-0.228	1.572	1.004	2.821	0.658	-0.217	0.616	-0.04	-1.691	0.531	-0.603	3.685	1.157	-0.883	1.276	-0.663	-0.182	0.602	-2.877	-1.872	-2.446	-0.42	1.143	0.725	-0.814
17	41394544	MAPT	-0.969	-1.79	-2.218	-2.292	0.105	-1.585	-2.151	-2.364	-0.383	0.979	-1.946	0.588	-0.277	-0.725	-1.134	-2.476	0.179	-1.166	-1.635	-1.091	-0.62	-0.32	0.585	0	-2.04	0.62	0.888	-0.477	0.326	0.038	-0.768	0.59	-0.87	-1.939	1.569	-1.848	0.424	-0.375	-1.173	1.324	-1.285	0.896	0.169	-1.939	-2.287	-1.556	1.49	0.696	-1.981	1.603	-0.641	-0.345	1.05	0.606	-1.021	-1.907	-1.993	0.111	0.664	-1.475
17	41432674	STH	-2.529	-2.04	-1.345	-1.141	-0.138	-1.375	-1.918	-2.556	1.325	1.163	-1.954	1.715	-0.612	-0.983	-1.734	-2.244	-0.47	-1.286	-1.979	-1.646	-2.106	0.77	-0.892	0.335	-1.506	2.553	0.416	-0.681	0.195	0.335	-0.891	1.256	-0.92	-1.967	1.339	-3.1	1.338	-0.805	-0.591	1.819	-1.225	1.725	0.602	-1.43	-1.568	-0.966	2.044	1.755	-0.926	0.985	-0.277	0.405	-0.604	0.666	-0.723	-1.913	-2.419	0.647	0.636	-1.691
17	42223082	WNT3	-1.458	0.034	-0.896	0.559	-0.221	-0.22	-0.779	0.569	2.707	1.917	0.492	2.638	4.234	-0.986	1.882	-2.066	-0.546	1.223	-0.787	3.596	-0.318	-1.005	2.22	0.374	-0.239	1.348	1.424	-2.242	2.716	0.638	-1.264	0.19	1.442	-1.759	0.405	-0.473	1.809	1.495	2.789	0.593	0.385	0.876	1.07	-1.487	-1.46	-0.598	2.499	1.794	1.57	0.509	-1.661	0.07	2.461	-0.253	-0.812	-2.091	-1.019	1.113	1.303	-1.786
17	42411066	RPRML	2.166	0.698	-0.1	0.841	7.46	0	0.113	-0.602	6.591	-0.379	0.756	-0.523	-0.739	0.562	6.872	3.258	-0.081	0.686	0.671	-1.498	0.331	-0.046	-0.625	-0.032	1.958	-0.292	0.293	4.513	-0.377	5.801	1.555	-0.786	-0.395	-0.412	-1.073	-0.507	0.289	0.136	-0.494	-0.41	-0.331	0.47	0.57	-0.296	-0.72	0.072	0.053	-0.033	3.655	-0.015	-0.296	-0.124	0.214	5.592	-0.525	1.418	6.679	-0.152	0.391	0.167
17	43172046	TBX21	-0.958	-1.063	-0.536	1.808	-0.024	2.511	0.709	-1.189	-1.578	-2.026	2.072	-0.231	-0.54	1.472	-2.056	0.182	-2.571	-1.856	0.956	-0.742	1.455	2.609	-0.727	-1.023	-1.511	-2.985	-1.397	1.692	-1.269	-2.086	-3.205	-1.367	0.494	1.772	-2.654	2.871	-2.423	-1.971	-3.303	-0.981	0.748	-3.136	-1.989	1.713	0.081	1.101	-2.517	-1.724	0.692	0.315	0.721	1.115	-1.86	-2.059	0.839	-0.688	-0.617	-2.666	-2.753	1.026
17	43714196	SKAP1	-0.158	-3.21	-2.298	-0.374	-2.889	0.515	1.414	0.779	1.283	1.239	-0.213	-0.173	1.804	-0.658	-1.662	-2.714	-1.355	0.56	-1.143	-3.087	0.224	1.921	2.108	0.503	-2.872	0.77	2.042	0.205	0.644	-3.643	0.202	1.482	-1.393	-0.782	0.167	-0.318	1.438	-1.297	-4.841	-2.481	-1.672	1.696	-3.776	-0.826	0.46	0.108	2.044	0.432	-2.811	0.788	-1.586	-1.558	1.104	0.312	-1.351	-2.89	-3.17	0.493	0.173	-1.468
17	43976204	HOXB2	-2.944	-3.903	0.004	-1.559	2.882	-2.408	2.148	-2.037	0.243	1.548	0.489	-3.291	1.258	0.1	-3.735	-2.53	-0.43	0.799	0.457	-3.475	-1.319	0.306	0.015	-0.558	-3.232	-1.238	2.421	4.349	-0.028	0.54	-2.79	2.15	-2.537	-2.677	1.468	-3.553	0.942	-4.074	-4.675	-2.46	1.538	1.729	1.52	-1.024	-0.139	1.968	2	0.19	-2.52	1.423	-0.558	-0.076	0.961	-2.179	0.243	-2.364	-3.706	1.828	2.099	0.923
17	43994020	HOXB3	-1.522	-2.877	1.041	0.358	2.002	-1.476	2.118	-3.435	-0.474	-0.038	-0.242	-2.135	1.174	0.893	-2.302	-1.699	-0.399	0.654	-0.393	-2.106	-0.933	1.203	-0.328	0.958	-2.171	0.231	1.251	3.702	0.074	-0.009	-1.348	1.934	-2.09	-2.514	0.289	-1.952	0.711	-2.987	-3.137	-2.244	1.77	2.129	0.037	-0.121	1.65	2.555	2.62	-0.72	-1.245	0.978	0.059	-2.146	0.878	-0.212	0.551	0.895	-2.607	1.964	2.26	0.843
17	44024860	HOXB5	-1.383	-1.754	-0.072	-0.394	-0.186	-0.428	2.965	-1.623	0.491	-0.884	-0.225	-0.779	3.393	1.959	-1.513	-0.619	1.144	0.99	-0.81	-1.231	-0.284	1.761	-0.749	0.966	-1.51	-1.059	1.453	-0.387	-0.832	0.014	-0.777	2.489	-1.415	-1.644	-1.148	-0.731	-0.798	-1.159	-1.677	-1.02	-1.269	3.8	-0.703	-0.95	3.728	4.16	-0.781	-0.398	-0.732	-0.552	0.803	-0.816	3.337	0.955	0.885	-0.478	-0.792	0.243	0.953	0.674
